;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217
0;1.0;0.52;76839.0;1.0;1.0;1.0;0.936666666667;36.2386363636;37.8571428571;0.0;0.0;0.0;3200.0;0.0;2.22538342652;34.0;23.0;21.0;0.0;0.0;-5.25247564517;110.0;1.0;0.607142857143;256.986622074;1.66889632107;0.0;34.0;0.0;0.437606836157;268.0;1.0;131.413333333;0.0;96.1428571429;0.0;119.161290323;148.647887324;0.0;0.0;0.40934567723;0.331411468706;0.459853196726;0.523333333333;0.609341093374;0.506621990293;1.0;0.688585263187;0.281269852405;0.235666068955;34.0;285626.571156;449.953333333;534.44042807;0.0;60.6666666667;98.5789473684;78.78;1.0;0.373333333333;0.0;79.0;300.0;256.986622074;311.846153846;354.344594595;-76856040.4082;405.433333333;562.285714286;30909.0;146425372.0;1.0;0.0;6.34167367342;0.488481568062;0.640449543377;1.0;0.842858211929;0.853333333333;0.842173970702;-97603053.3176;0.396133132523;-20165923.9832;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.53851195659;1.34817642374;0.0;1.0;26.0;134986.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6.31707317073;0.0;0.0;32.0;24.0;1.60632125809;1.0;1.0;190.0;102158.0;0.0;37.4;112.0;201.8;410.0;531.0;687.0;1109.6;100.876268746;0.484836847507;0.225386412139;-0.0171104981084;0.0153557640147;0.216666666667;0.296666666667;0.416666666667;0.506666666667;0.566666666667;0.66;0.716666666667;0.863333333333;-0.820670247476;-0.473825162057;0.607604373659;1.67181312658;1.67181312658;0.607604373659;-0.473825162057;-0.820670247476;-0.594666705509;-0.275220933607;-0.0894832754453;-0.021241314276;-0.00375498997365;-0.000500152732065;0.0;0.46259074548;0.765609152057;0.919181177136;0.908198421024;0.598119595163;-0.184497188906;-1.73040568928;-4.53077347365;-9.38605530917;-17.516757248;-30.5845098033;-50.5746284698;-79.5007828425;-118.68877884;-167.999097065;-109.302779783;-132.352046517;-158.326055361;-187.077610301;-218.299584743;-251.507143717;-286.033185848;-321.021489374;-355.441837863;-388.12308374;-417.794870426;-443.111537885;-462.742916589;-475.447625858;-480.124636715;-714.152308009;-730.957941749;-745.493999883;-757.594674631;-767.046081053;-773.714223453;-777.456804034;-778.178039793;-775.789940385;-770.256212207;-761.558075455;-749.70804922;-734.768462653;-716.81999745;-695.985339319;6417243.15656;13819601.7184;2051643.79682;3.0;1.5;-1.5;-3.0;-1.5;1.5;3.0;1.5;-1.5;-3.0;0.0
1;1.0;0.353333333333;79435.0;1.0;1.0;1.0;0.77;67.7252747253;42.7931034483;0.0;0.0;0.0;3200.0;0.0;2.05632105851;35.0;21.0;23.0;0.226666666667;0.0;-5.35597874318;119.0;1.0;0.625;265.668896321;1.70903010033;0.0;9.0;0.0;0.406574418005;410.0;1.0;129.6125;1.0;90.3448275862;0.0;143.922018349;140.717391304;0.0;0.0;0.364965079604;0.278038361969;0.443188207077;0.356666666667;0.599396826855;0.497230788494;1.0;0.690157053645;0.220627223656;0.173927957017;9.0;275208.207322;525.903333333;524.602904416;0.0;88.5217391304;91.3428571429;110.089041096;1.0;0.373333333333;0.169463087248;84.0;300.0;265.668896321;303.0;335.421052632;-87477721.6667;379.97752809;528.051282051;37626.0;165534757.0;1.0;0.0;5.79243500441;0.507061656816;0.687872199379;1.0;0.913769570512;0.86;0.890180743479;-97020780.8074;0.404476601439;-23431601.8893;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.41981637235;1.48046915524;0.0;1.0;32.0;157771.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;36.9459459459;0.0;0.0;32.0;24.0;1.75215292879;1.0;1.0;181.0;130387.0;37.7;116.0;205.0;268.0;515.0;605.0;811.4;1178.0;126.951432192;0.506951795539;0.207291759025;-0.00462569907595;0.0270989528513;1.11666666667;1.24333333333;1.34333333333;1.37;1.53;1.67;1.83333333333;1.9;-49.5593404517;-13.2610473913;20.221975785;67.5997205147;112.864031547;96.1383415401;-12.8263737688;-140.998638178;-183.665734604;-179.017293469;-286.996485146;-490.085389402;-453.757685432;98.8845552377;894.239124507;-261.177565714;-265.54467239;-282.724490435;-314.41141115;-356.354495703;-397.183292763;-419.362514588;-402.344275585;-327.674588308;-184.883560088;23.5195280256;279.715844535;552.259446976;801.576689039;988.467204753;-751.160201855;-677.876415544;-585.538218239;-475.097105927;-348.203463654;-207.384779754;-55.8809737797;102.37981544;262.986265813;421.181501882;572.145341537;711.236623541;834.22865874;937.599163568;1018.70715212;-416.162990887;-309.778564303;-199.697155852;-86.6370088914;28.5281984312;145.031555113;261.979617499;378.506387187;493.786397858;606.986268506;717.272739441;823.862168705;926.00779678;1023.02691824;1114.31379647;8532826.80668;20370172.0995;2896889.86665;7621.0;920.208614419;-1687.36667241;-1707.0;994.606585869;823.133805154;820.0;-948.342419573;-1071.23991346;-1137.0;0.0
2;1.0;0.186666666667;76499.0;1.0;1.0;1.0;0.96;62.9893617021;50.3214285714;0.0;0.0;0.0;3200.0;0.0;2.10301541964;33.0;23.0;23.0;0.06;0.0;-5.0550951599;120.0;1.0;0.608695652174;255.849498328;-1.70903010033;0.0;12.0;0.0;0.43545876727;354.5;1.0;140.827160494;1.0;87.3928571429;0.0;142.040540541;151.836879433;0.0;0.0;0.399790193227;0.315479214002;0.478573457026;0.19;0.626103361009;0.545512473782;1.0;0.710284077525;0.269345866617;0.217619557757;12.0;279182.444489;498.953333333;528.377180136;0.0;94.2272727273;100.436619718;104.127516779;1.0;0.383333333333;0.0906040268456;85.0;300.0;255.849498328;299.291666667;341.490196078;-93151354.8639;391.662921348;572.2;32362.0;158441062.0;1.0;0.0;5.98462846627;0.488824261334;0.641884501648;1.0;0.860509328704;0.85;0.923212164835;-101171817.233;0.382748682895;-22533763.5134;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.52432632944;1.44740867463;0.0;1.0;29.0;149686.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;27.1666666667;0.0;0.0;32.0;25.0;1.69408055559;1.0;1.0;180.0;117293.0;25.9;81.0;176.2;241.0;489.4;586.0;781.0;1145.6;95.3723789415;0.54351567426;0.178311713084;0.0546297431929;-0.014239640462;2.16;2.18333333333;2.21;2.31333333333;2.51666666667;2.67;2.73;2.83;-308.971572487;224.834624154;710.491582636;837.690678757;611.748504528;321.317812194;192.103205572;212.770530612;239.379142409;134.861499448;-137.401983505;-475.262209895;-692.051263007;-605.509936159;-155.433937797;344.138357088;756.496053989;1125.52253743;1401.94231406;1549.17446521;1550.36395431;1411.41504805;1159.47470792;837.169876772;493.910600955;176.166415134;-81.2224318765;-260.584583723;-362.705536231;-403.479860668;892.004554297;1078.21322584;1238.37302008;1366.23348485;1456.75465427;1506.7348499;1514.64617799;1480.87039199;1407.63809084;1298.75977431;1159.32394838;995.378568738;813.478618184;620.270128587;422.072381645;-4.77103525639;-19.6086804396;-45.5023800321;-82.7219636574;-131.370560139;-191.369015462;-262.40889792;-344.002574563;-435.431827667;-535.774235816;-643.905871498;-758.478500719;-877.964484575;-1000.66743478;-1124.71662346;5369189.43952;8161773.83387;1121744.31675;9266.0;1096.22379542;-180.975543418;-1585.0;-1313.67818158;-1112.58358128;65.0;290.859785853;1814.153725;2468.0;0.0
3;1.0;0.02;67123.0;1.0;1.0;1.0;1.0;38.6494845361;35.0;0.0;0.0;0.0;3200.0;0.0;2.23404781086;36.0;27.0;23.0;0.256666666667;0.0;-4.43603382337;119.0;1.0;0.573913043478;224.491638796;-7.84949832776;0.0;40.0;0.0;0.537527918769;276.5;1.0;137.670731707;0.0;82.4193548387;0.0;110.823529412;142.219858156;0.0;0.0;0.48547445386;0.391963240124;0.544096241839;0.0233333333333;0.654033337667;0.607946396977;1.0;0.733943813757;0.361001897347;0.334441059345;40.0;271814.232222;438.566666667;521.35806527;0.0;84.2307692308;100.538461538;77.7278481013;1.0;0.383333333333;-0.958053691275;81.0;300.0;224.491638796;284.013761468;327.515923567;-142177377.796;379.818181818;542.0;27701.0;139246486.0;1.0;0.0;6.88990438108;0.437290785065;0.579461887141;1.0;0.745439243264;0.836666666667;0.850493185772;-138100003.236;0.334569641193;-75245718.9832;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.74370970155;1.36582070692;0.0;1.0;52.0;131570.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;5.73684210526;0.0;0.0;27.0;23.0;1.56527701665;1.0;1.0;181.0;96413.0;0.0;28.8;82.0;169.6;438.0;566.0;687.0;1073.0;64.5599088832;0.603105733317;0.0158061147095;0.0949314705031;-0.00819247899014;3.02333333333;3.04666666667;3.14666666667;3.19666666667;3.46666666667;3.54333333333;3.60666666667;3.68333333333;306.716075295;1453.65808987;1558.31266114;933.338799807;513.794614911;790.570257784;1313.86022692;1186.87995233;172.026431038;-912.023033768;-1124.01190586;-434.19954702;386.349390786;683.393555536;481.773380614;778.483006593;1787.42007096;2682.51831638;3366.0701172;3774.14219259;3886.26996973;3725.35440416;3348.69256558;2832.55495193;2254.43310272;1677.62005266;1141.66938951;660.769002979;229.343097484;-167.43134519;2553.56050282;3189.71815967;3763.35524599;4253.80912617;4643.58462887;4919.27982575;5072.32813034;5099.32328275;5002.1780078;4787.86983476;4467.92728469;4057.70841233;3575.39556689;3040.91269999;2474.82545099;3145.52536766;3370.10067414;3569.72423986;3742.23029656;3885.78787237;3998.89789129;4080.45974294;4129.75145504;4146.46303215;4130.69977027;4082.97819976;4004.2350212;3895.79046507;3759.35752181;3596.98260767;6292722.56393;1607681.84309;1258775.65036;29899.0;126.67032939;-1327.08235448;4379.5;-1144.30346412;1742.67628142;4073.5;587.653389189;-1161.61418139;-2207.0;0.0
4;1.0;0.646666666667;48178.0;1.0;1.0;1.0;0.96;18.587628866;18.587628866;0.0;0.0;0.0;1829.0;0.0;1.39184630605;34.0;38.0;22.0;0.09;0.0;-4.42936696614;117.0;1.0;0.556603773585;161.130434783;0.0602006688963;0.0;71.0;0.0;0.42774204182;190.0;1.0;132.049382716;0.0;113.2;0.0;89.8468468468;89.8468468468;0.0;0.0;0.355234423808;0.302822004151;0.504002564551;0.65;0.633522510604;0.561145989256;1.0;0.747694033882;0.311769551962;0.302395382454;71.0;132272.797456;314.576666667;363.693273866;0.0;61.0416666667;49.917721519;49.917721519;1.0;0.353333333333;0.127516778523;73.0;300.0;161.130434783;161.130434783;239.217948718;-32109706.2245;255.9375;299.459459459;22175.0;69369383.0;1.0;0.0;1.70097662219;0.51022548488;0.64585320975;1.0;0.823089596558;0.843333333333;0.741490350585;-19271704.6486;0.39238530467;-18352392.3054;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.7973811524;1.58566299843;0.0;1.0;69.0;94373.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;28.0;24.0;1.57707972877;1.0;1.0;183.0;74221.0;0.0;0.0;28.7;82.0;296.0;468.0;586.0;808.7;46.2883642743;0.5729869995;0.0949509167344;0.0655190801598;0.0983837965144;4.03666666667;4.11333333333;4.25;4.33;4.42;4.48;4.56666666667;4.73666666667;-123.078208446;-56.4473100335;-153.018744708;-190.929164169;13.1798875296;350.022881688;604.753863889;717.602568974;724.341360822;561.168656732;118.386086997;-481.803791354;-831.861131297;-605.320241263;62.1091262313;-566.950329692;-236.631267466;144.672986677;540.809405879;910.212761236;1212.82955514;1417.78442276;1509.90589497;1493.15643708;1389.54786575;1233.49230792;1062.80005911;908.993156485;789.895693101;706.696565832;300.291252315;639.96798269;983.440916272;1320.53285276;1640.9605726;1934.73505998;2192.65390629;2406.64485968;2570.12941165;2678.27986679;2728.18674113;2718.9625413;2651.69803093;2529.40512711;2356.79515223;1463.18910382;1626.17251452;1779.89492469;1922.76292604;2053.28744856;2170.10457065;2272.00549621;2357.94072313;2427.05254856;2478.66964959;2512.33206372;2527.78948766;2525.0089154;2504.17309049;2465.66902658;5026497.13579;1020119.02331;1420081.96987;15164.0;-1899.38926956;-605.639847268;-1473.0;591.238124526;-146.912674527;158.0;-1265.69805591;869.401722743;1938.0;0.0
5;1.0;0.48;48476.0;1.0;1.0;1.0;0.993333333333;17.4516129032;17.4516129032;0.0;0.0;0.0;1829.0;0.0;1.55884674655;34.0;38.0;22.0;0.0966666666667;0.0;-5.03126841609;113.0;1.0;0.577981651376;162.127090301;-2.4347826087;0.0;68.0;0.0;0.330156262554;160.0;1.0;135.690140845;0.0;121.846153846;0.0;92.0787037037;92.0787037037;0.0;0.0;0.263490209276;0.234440497757;0.393983744163;0.483333333333;0.598425401541;0.525900910108;1.0;0.738455280891;0.22153370332;0.223181632563;68.0;126341.625289;300.393333333;355.44567136;0.0;56.8181818182;49.391025641;49.391025641;1.0;0.363333333333;0.597315436242;72.0;300.0;162.127090301;162.127090301;245.745098039;-43395594.8912;254.0625;285.0;23195.0;64973334.0;1.0;0.0;2.46752666712;0.49632381766;0.626338925089;1.0;0.810976005038;0.846666666667;0.723573102695;-29009289.3378;0.395996902382;-22323081.151;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.64847462987;1.52331138783;0.0;1.0;51.0;90118.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;27.0;24.0;1.55097971195;1.0;1.0;187.0;72013.0;0.0;0.0;32.0;85.6;262.6;428.2;566.0;737.8;52.262088967;0.685899656576;-0.0121390804798;0.241983415432;-0.204437126487;5.12;5.18;5.22;5.26666666667;5.43333333333;5.65333333333;5.83666666667;5.92;272.479193376;403.788983904;289.117384438;122.065631339;42.3868157019;-21.9859869307;-144.855544198;-228.307467603;-129.667282749;136.458539677;382.651766831;411.411172875;193.072597516;-110.286286471;-310.934404647;214.832744142;326.047898581;408.502276495;458.246860177;477.155000925;470.682497309;444.76826305;403.163036262;346.439250221;272.98056594;181.662943054;74.9961027146;-38.9963666984;-146.93861807;-232.837462184;310.435850249;379.609909014;436.814705161;479.442139482;505.412268582;513.273484465;502.284362845;472.424311824;424.409740173;359.626387041;280.077750326;188.279111219;87.1533932323;-20.0881404723;-130.076829141;-396.362489275;-397.189712533;-400.11605914;-405.131377715;-412.18167348;-421.168442656;-431.926643036;-444.261132637;-457.912019408;-472.588412795;-487.951804125;-503.626431185;-519.205315698;-534.256212161;-548.326296809;1073524.51444;1128390.60241;117470.013473;4188.0;-148.902473743;1095.80273614;334.0;843.238060761;892.535112276;312.0;66.3673614673;1207.9592031;664.0;0.0
6;1.0;0.313333333333;50870.0;1.0;1.0;1.0;0.826666666667;16.6043956044;16.6043956044;0.0;0.0;0.0;1829.0;0.0;1.62264058445;31.0;21.0;21.0;0.203333333333;0.0;-5.15546168975;110.0;1.0;0.669811320755;170.133779264;-1.85953177258;0.0;66.0;0.0;0.31006825386;138.5;1.0;139.161764706;0.0;145.619047619;0.0;94.6697674419;94.6697674419;0.0;0.0;0.255880183807;0.215745007036;0.377538745838;0.316666666667;0.573444570895;0.530556382711;1.0;0.714873358579;0.204188483923;0.185319671113;66.0;126416.988656;292.036666667;355.551668053;0.0;48.347826087;45.2077922078;45.2077922078;1.0;0.353333333333;0.159395973154;71.0;300.0;170.133779264;170.133779264;257.993333333;-45609427.5986;282.627659574;275.138888889;26024.0;63510721.0;1.0;0.0;2.63121160422;0.52520786145;0.644981449414;1.0;0.838472673947;0.883333333333;0.730961821293;-27054415.9797;0.412354100172;-22720160.5302;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.56300872447;1.48249183526;0.0;1.0;51.0;87611.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;28.0;24.0;1.50123862055;1.0;1.0;190.0;73996.0;0.0;0.0;32.0;82.0;253.6;384.0;566.0;711.4;57.2532292516;0.63489599935;-0.000511164299049;0.289316126476;-0.210046650261;6.04666666667;6.08333333333;6.14333333333;6.19;6.65333333333;6.72666666667;6.77333333333;6.88;6.91594354847;205.26351648;216.307060988;161.70318324;191.915525622;277.377412229;276.522749612;119.884200648;-132.668408004;-368.559084184;-494.80395733;-442.467464791;-182.932106461;196.384152113;487.809165897;-215.185364219;-35.1327080639;118.433602129;224.9462442;274.490221786;271.26437812;233.88395557;192.19452685;180.783894299;230.519426203;360.000778616;568.997902963;835.831750153;1119.68597736;1367.82997927;-297.788443457;-64.5652236088;183.612686456;441.438396691;702.966428702;961.747737232;1211.02561517;1443.87616138;1653.47336315;1833.28229329;1977.33610829;2080.48397162;2138.63801086;2148.99952145;2110.25070679;512.718718396;673.727671536;832.173777531;986.782397374;1136.32494817;1279.63839527;1415.64002167;1543.34986199;1661.89493334;1770.52618054;1868.62584143;1955.71531132;2031.46024156;2095.66974195;2148.29481354;1905142.06092;1169893.87609;484727.396973;13959.0;657.824196577;-1606.18511563;-128.0;356.885680698;118.633347246;165.0;102.542456177;-526.700565069;-647.0;0.0
7;1.0;0.146666666667;50899.0;1.0;1.0;1.0;0.66;8.36585365854;8.36585365854;0.0;0.0;0.0;1829.0;0.0;2.14788082448;32.0;10.0;22.0;0.0366666666667;0.0;-6.13961186659;99.0;1.0;0.590476190476;170.230769231;-0.732441471572;0.0;66.0;0.0;0.171928524186;107.0;1.0;105.62295082;0.0;92.5294117647;0.0;77.5633802817;77.5633802817;0.0;0.0;0.138613221946;0.0802672181548;0.211428284639;0.15;0.447955954535;0.385245083598;1.0;0.61544224422;0.0702267041015;0.0391170284994;66.0;96213.1666667;230.4;310.182473178;0.0;27.3125;35.6551724138;35.6551724138;1.0;0.35;-1.57214765101;72.0;300.0;170.230769231;170.230769231;264.85106383;-30311350.7551;304.273809524;367.303030303;16440.0;44789198.0;1.0;0.0;5.51217896733;0.532381771431;0.655522523396;1.0;0.819407755619;0.856666666667;0.778626340672;-23184259.2297;0.447441267123;-18162572.302;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.11988269177;1.2685464571;0.0;1.0;29.0;69120.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;25.0;23.0;1.40852401152;1.0;1.0;201.0;50735.0;0.0;0.0;25.7;68.0;162.4;270.7;410.0;606.9;73.0838432523;0.565979095321;0.0188218240163;0.207135379966;-0.186575949874;7.10333333333;7.16333333333;7.48333333333;7.54666666667;7.64;7.73666666667;7.80333333333;7.93333333333;30.7514968901;439.705861751;646.606538367;615.869430051;466.686120013;280.567764784;72.6000891342;-124.34881019;-253.871055729;-304.12185673;-317.519737541;-305.156649262;-201.9694634;19.8553161019;215.857587062;556.693382727;798.21801145;965.098474098;1029.41115582;979.842657382;824.380287709;588.668623966;310.514565348;32.0459197037;-208.408725742;-382.962780622;-477.834790869;-493.763934486;-443.590130994;-348.053602417;559.835822816;630.326512268;681.441385268;711.307609812;719.106888239;705.108054811;670.615854485;617.859237181;549.794062839;469.880017542;381.82301624;289.319257841;195.819123254;104.325712541;17.2500864587;213.767363214;240.462051252;264.631336412;286.227811915;305.249029217;321.751244966;335.844909101;347.69254504;357.505418455;365.53903855;372.087564629;377.477218695;382.058830951;386.19966888;390.274721199;4075954.13401;230120.280822;2173108.74963;4704.0;1651.37489153;-633.141587276;-168.0;718.111330048;583.807144635;213.0;-558.182036165;14.0302572277;924.0;0.0
8;1.0;0.313333333333;52763.0;1.0;1.0;1.0;0.85;13.8139534884;13.8139534884;0.0;0.0;0.0;1564.0;0.0;1.7301350758;33.0;18.0;22.0;0.00666666666667;0.0;-5.22054560078;111.0;1.0;0.579439252336;176.464882943;0.879598662207;0.0;65.0;0.0;0.267655333235;121.0;1.0;118.65625;0.0;126.3;0.0;87.3254716981;87.3254716981;0.0;0.0;0.273222037408;0.227218399283;0.318509402048;0.423333333333;0.503264845551;0.437609456418;1.0;0.642841166268;0.201307896904;0.172474017554;65.0;102003.920122;256.223333333;319.380525584;0.0;39.5;41.612244898;41.612244898;1.0;0.356666666667;0.273489932886;74.0;300.0;176.464882943;176.464882943;263.344827586;-16513497.0306;293.586206897;327.9;20188.0;50296295.0;1.0;0.0;3.10581375978;0.57295152955;0.695134973215;1.0;0.854544832344;0.85;0.713227566971;-19765609.1081;0.487692484304;-15873730.2148;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.39190772164;1.4811275393;0.0;1.0;51.0;76867.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;30.0;24.0;1.50143874063;1.0;1.0;189.0;60991.0;0.0;0.0;28.0;80.8;214.8;319.3;499.0;665.0;69.2059226528;0.52848672745;0.0967302260301;0.127597101719;-0.0787756517028;8.32;8.39;8.42666666667;8.51666666667;8.71;8.82666666667;8.91666666667;8.95333333333;67.6404257984;68.0660687314;3.38667862972;-51.1803645165;-25.7797595801;53.1178127801;96.899275378;62.9313423998;-8.61977943859;-57.5122490218;-63.329590724;-39.8354423732;-8.46273697285;5.7005157307;-16.0046014211;44.0951370965;64.5556851399;79.4044818874;86.2358575783;83.3565399872;70.0493992452;46.7693922177;15.2738411161;-21.4157542473;-59.1736559605;-93.1130792203;-118.067770037;-129.248033893;-122.987340828;-97.5563852223;-2.25926455496;3.00654966009;7.56705973844;11.539121143;15.1193345781;18.5846891555;22.2614768566;26.4912712343;31.592386015;37.8205065701;45.3325401726;54.1576497762;64.1789024696;75.1280153099;86.5944098252;36.5610641388;47.5417766102;58.4704237401;69.2362838828;79.7444076955;89.9001946925;99.6008152089;108.769750695;117.305118674;125.118786701;132.124587326;138.239365939;143.381578902;147.477462031;150.457968883;2472254.56702;120318.545236;1867815.72069;637.0;153.037130921;6.11856812876;373.5;281.745133048;-34.7459540885;-24.5;190.708823168;21.1362988235;-159.0;0.0
9;1.0;0.146666666667;59151.0;1.0;1.0;1.0;0.98;26.3820224719;32.1481481481;0.0;0.0;0.0;1564.0;0.0;1.43695005583;31.0;18.0;21.0;0.00666666666667;0.0;-6.70801375564;115.0;1.0;0.682242990654;197.829431438;-0.210702341137;0.0;37.0;0.0;0.219734354661;181.0;1.0;137.166666667;0.0;109.157894737;0.0;112.516746411;133.7109375;0.0;0.0;0.216330206407;0.141661272845;0.266882142649;0.256666666667;0.4496006512;0.364285613168;1.0;0.62172955206;0.101453595097;0.0705173781514;37.0;109619.157956;304.573333333;331.087840241;0.0;55.8888888889;65.7142857143;57.9236111111;1.0;0.356666666667;-0.135906040268;81.0;300.0;197.829431438;238.430555556;279.569444444;-16754224.0;280.435294118;306.275862069;27390.0;60715222.0;1.0;0.0;1.93093850013;0.65413905277;0.825058380395;1.0;0.959208253485;0.886666666667;0.743730463457;-21358122.3784;0.530950769158;-21985398.453;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.14271353301;1.64200286748;0.0;1.0;23.0;91372.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.08108108108;0.0;0.0;29.0;24.0;1.6759255634;1.0;1.0;185.0;80658.0;0.0;27.2;74.0;112.0;289.4;397.0;566.0;733.0;97.9126254304;0.549215390304;0.0535422867031;0.0816817908014;-0.0347169173521;9.17;9.25333333333;9.34;9.43333333333;9.70666666667;9.77;9.81333333333;9.88333333333;112.03658204;195.044864767;153.895459654;29.0719015459;-68.6909455428;-87.0060585828;-57.0258791292;-24.9272528052;-7.80102630341;-1.80201545917;-0.312228456918;-0.0390119131011;0.0;0.0;-0.0510155786706;123.226488414;133.597176796;128.255714969;108.113114624;76.757822653;39.4474321708;1.72954115627;-31.9111757382;-58.9388348852;-78.9978232407;-93.4771939698;-104.59508383;-114.295041414;-123.26778113;-130.375471874;41.885088159;35.4427164628;25.7144504757;12.8786058871;-2.71020903786;-20.5715102066;-40.157756903;-60.8607503711;-82.1475129119;-103.575101732;-124.868527973;-145.972251856;-167.088773805;-188.683667706;-211.475682002;-579.604446753;-614.033751873;-648.669870306;-683.214785125;-717.358910992;-750.750131091;-783.017846161;-813.79490594;-842.671703911;-869.233980663;-893.062543535;-913.754887998;-930.892919504;-944.091490831;-952.979741046;645706.296485;484744.75023;422768.462702;350.0;335.888073264;295.25439969;233.0;156.633673574;75.3663264259;-1.0;-63.2543996898;-103.888073264;-118.0;0.0
